Accession Number,Is Public Domain,Object ID,Department,Accession Year,Object Name,Title,Culture,Period,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,County,Country,Region,Classification,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL,,,,,,,,,,,,,,,,
1973.118a,TRUE,229408,European Sculpture and Decorative Arts,1973,Chasuble,Chasuble,"Chinese, for Eurpoean market",,,,,,,,,,,,,,,late 18th century,1785,1799,Silk,"Neck to hem, back: 40 inches; 101.6 cm","Condé Nast Fund and Everfast Fund, 1973",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/229408,,,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971,,,,,,,,,,,,,,,,
1973.118b,TRUE,229409,European Sculpture and Decorative Arts,1973,Maniple,Maniple,"Chinese, for European market",,,,,,,,,,,,,,,late 18th century,1785,1799,Silk,L. 41 x Gr. W. 8 1/2 inches (104.1 x 21.6 cm),"Conde Nast Fund and Everfast Fund, 1973",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/229409,,,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971,,,,,,,,,,,,,,,,
1973.118c,TRUE,229410,European Sculpture and Decorative Arts,1973,Stole,Stole,"Chinese, for European market",,,,,,,,,,,,,,,late 18th century,1785,1799,Silk,L. 79 x Gr. W. 8 1/2 inches (200.7 x 21.6 cm),"Conde Nast Fund and Everfast Fund, 1973",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/229410,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1973.118d,TRUE,229411,European Sculpture and Decorative Arts,1973,Chalice veil,Chalice veil,"Chinese, for European market",,,,,,,,,,,,,,,late 18th century,1785,1799,Silk,Overall: 23 x 23 in. (58.4 x 58.4 cm),"Conde Nast Fund and Everfast Fund, 1973",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/229411,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1976.7,TRUE,229515,European Sculpture and Decorative Arts,1976,Coverlet,Coverlet,"Chinese, for European market",,,,,,,,,,,,,,,ca. 1875,1870,1880,Silk and gold,"L. 83 x W. 92 inches (210.8 x 233.7 cm); Fringe: L. 8 inches
(20.3 cm)","Bequest of Julia V. Greenbaum, 1976",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/229515,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1976.113,TRUE,229516,European Sculpture and Decorative Arts,1976,Length,Length,"Chinese, for European market",,,,,,,,,,,,,,,18th century,1700,1799,Silk,"L. 49 x W. 29 1/2 inches
124.5 x 74.9 cm","Gift of Miss Elizabeth Riley, 1976",,,,,,Textiles-Painted,http://www.metmuseum.org/art/collection/search/229516,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1981.154.1,TRUE,229694,European Sculpture and Decorative Arts,1981,Skirt panel,Skirt panel,"Chinese, for French market",,,,,,,,,,,,,,,first half 18th century,1700,1750,Silk,H. 25 x W. 56 1/4 inches (63.5 x 142.9 cm),"Purchase, Contributions for Acquisitions for the Textile Study Room, 1981",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/229694,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1974.356.228,TRUE,236030,European Sculpture and Decorative Arts,1974,Vase ,Triple gourd vase (one of a pair),Chinese with French mounts,,,,,,,,,,,,,,,18th century,1700,1799,"Hard-paste porcelain, gilt-bronze mounts",Height: 12 in. (30.5 cm),"The Lesley and Emma Sheafer Collection, Bequest of Emma A. Sheafer, 1973",,,,,,Metalwork-Gilt Bronze,http://www.metmuseum.org/art/collection/search/236030,,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506,https://www.wikidata.org/wiki/Q5113,,,,,,,,,,,,,,,,
"2008.543.6, .7",TRUE,236575,European Sculpture and Decorative Arts,2008,Vases,Pair of mounted vases,Chinese with French mounts,,,,,,,,,,,,,,,"porcelain early 18th century, mounts ca. 1765",1700,1770,Chinese porcelain; gilt-bronze mounts,Overall (confirmed): H. 12-3/8 x W. 7-3/4 x D. 7 in. (31.4 x 19.7 x 17.8 cm),"Gift of Mrs. Charles Wrightsman, 2008",,,,,,Ceramics-Porcelain,http://www.metmuseum.org/art/collection/search/236575,https://www.wikidata.org/wiki/Q116306500,,"Metropolitan Museum of Art, New York, NY",Butterflies,http://vocab.getty.edu/page/aat/300417320,https://www.wikidata.org/wiki/Q11946202,,,,,,,,,,,,,,,,
2010.500.1,TRUE,237867,European Sculpture and Decorative Arts,2010,Fragment,Fragment of woven silk,probably Chinese,,,,,,,,,,,,,,,early 18th century,1700,1815,Silk and metal thread; satin foundation weave,Overall: 15 1/2 x 8 1/2 in. (39.4 x 21.6 cm),"Gift of Titi Halle, 2010",,,,,,Textiles-Woven,http://www.metmuseum.org/art/collection/search/237867,,,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971,,,,,,,,,,,,,,,,
2010.500.4a–e,TRUE,237874,European Sculpture and Decorative Arts,2010,Fragments,Fragments with European grotesque designs,Chinese,,,,,,,,,,,,,,,late 18th century,1785,1779,"Silk, embroidered satin weave",,"Gift of Titi Halle, 2010",,,,,,Textiles-Embroidered,http://www.metmuseum.org/art/collection/search/237874,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
2010.500.7,TRUE,237877,European Sculpture and Decorative Arts,2010,Fragment,Fragment of woven silk,"Chinese, for export market",,,,,,,,,,,,,,,mid-18th century,1730,1765,"Silk, brocaded",Overall: 50 x 8 in. (127 x 20.3 cm),"Gift of Titi Halle, 2010",,,,,,Textiles-Woven,http://www.metmuseum.org/art/collection/search/237877,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
54.147.97,TRUE,238558,European Sculpture and Decorative Arts,1954,Vase ,Vase (one of a pair),"Chinese with Bohemian, Kronstadt decoration",,3392,Decorator,Decorated by the Hausmaler,Ignaz Preissler,"German, Friedrichswald 1676–1741Kronsstadt", ,"Preissler, Ignaz",German,1676,1741,,http://vocab.getty.edu/page/ulan/500007513,https://www.wikidata.org/wiki/Q1657503,"early 18th century, decoration ca. 1729–32",1700,1737,Hard-paste porcelain (Jingdezhen ware),"Each, H. 10 11/16 in. (27.1 cm.); Diam. 4 1/8 in. (10.5 cm.)","Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1954",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/238558,https://www.wikidata.org/wiki/Q116401366,,"Metropolitan Museum of Art, New York, NY",Chinoiserie|Birds|Men|Flowers,http://vocab.getty.edu/page/aat/300021167|http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q863679|https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
2013.599,TRUE,239345,European Sculpture and Decorative Arts,2013,Length,Length of painted silk,"Chinese, possibly Canton",,,,,,,,,,,,,,,mid-18th century,1740,1760,"Woven silk taffeta, painted with pigments, gilt and silver",Overall: 67 1/2 × 32 1/2 in. (171.5 × 82.6 cm),"Purchase, The James Parker Charitable Foundation Gift, 2013",,,,,,Textiles-Painted,http://www.metmuseum.org/art/collection/search/239345,https://www.wikidata.org/wiki/Q116306043,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1427,TRUE,460460,Robert Lehman Collection,1975,Censer,Censer,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,ca. 18th century,1697,1803,Bronze with treated surface.,Diameter: 13 cm.,"Robert Lehman Collection, 1975",,,,,,Metalwork-Bronze,http://www.metmuseum.org/art/collection/search/460460,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1744,TRUE,460674,Robert Lehman Collection,1975,Water coupe,Water coupe,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th century,1700,1799,Porcelain painted in underglaze blue.,Height:  2 7/16 in. (6.2 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460674,https://www.wikidata.org/wiki/Q20188212,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163,,,,,,,,,,,,,,,,
1975.1.1742,TRUE,460675,Robert Lehman Collection,1975,Vase,Small vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th century,1700,1799,Porcelain painted in underglaze blue.,Height:  4 3/4 in. (12 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460675,https://www.wikidata.org/wiki/Q20188218,,"Metropolitan Museum of Art, New York, NY",Boys|Flowers,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1725,TRUE,460676,Robert Lehman Collection,1975,Vase,Small bottle-shaped vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,probably 18th century,1698,1802,Porcelain painted in underglaze blue.,Height:  4 7/8 in. (12.3 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460676,https://www.wikidata.org/wiki/Q20185698,,"Metropolitan Museum of Art, New York, NY",Trees|Human Figures,http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q5937779,,,,,,,,,,,,,,,,
1975.1.1736,TRUE,460677,Robert Lehman Collection,1975,Vase,Small vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,ca. late 18th century,1766,1803,Porcelain painted in underglaze blue.,Height:  5 1/2 in. (14 cm. ),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460677,https://www.wikidata.org/wiki/Q20188121,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1726,TRUE,460678,Robert Lehman Collection,1975,Covered vase,Small covered vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,ca. late 18th century,1766,1803,"""Soft-paste"" porcelain painted in underglaze blue.",Height with lid:  6 3/4 in. (17.1 cm. ),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460678,https://www.wikidata.org/wiki/Q20188123,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
"1975.1.1724 a,b",TRUE,460687,Robert Lehman Collection,1975,Teapot and saucer,Teapot (a) and saucer (b),Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,ca. 1740 (teapot); late 18th century (saucer),1737,1800,"Porcelain with full relief decoration, painted in overglaze enamels.","Height of pot: 8.2 cm.
Diameter of saucer: 15 cm. 
","Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460687,https://www.wikidata.org/wiki/Q20185593,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1680,TRUE,460691,Robert Lehman Collection,1975,Bowl,Bowl,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th century,1700,1800,Porcelain with Sang de Boeuf glaze.,Diameter: 6 3/8 in. (16.2 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460691,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1681,TRUE,460692,Robert Lehman Collection,1975,Bowl,Bowl,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th century,1700,1800,Porcelain with Sang de Boeuf glaze.,Diameter:  8 1/4 in. (21 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460692,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1727,TRUE,460694,Robert Lehman Collection,1975,Dish,Dish,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty, Daoguang period",Chinese, ,          ,          ,,,,1821–50,1821,1850,Porcelain with red glaze.,Diameter: 8 1/8 in. (20.7 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460694,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1722,TRUE,460874,Robert Lehman Collection,1975,Winepot or teapot,Peach-shaped wine pot or tea pot (pair with 1975.1.1721),Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,probably 18th century,1698,1802,Porcelain with relief decoration under polychrome glazes.,Height: 14 cm.,"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/460874,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1668,TRUE,461210,Robert Lehman Collection,1975,Vase,"Quatrefoil vase, Jun ware",Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,possibly 18th century,1695,1795,Stoneware with slightly flushed blue glaze,Height:  9 7/8 in (25cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461210,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1700,TRUE,461220,Robert Lehman Collection,1975,Winepot or teapot,Peach-shaped wine pot or teapot,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,probably 18th century,1698,1802,Porcelain with relief decoration under polychrome glazes.,Height:  5 1/2 in. (14cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461220,https://www.wikidata.org/wiki/Q52147878,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1692,TRUE,461222,Robert Lehman Collection,1975,Vase,Small vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th century,1700,1800,Porcelain with Sang de Boeuf glaze.,Height:  4 1/4 in. (10.8 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461222,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1935,TRUE,461250,Robert Lehman Collection,1975,Fabric,Fabric,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th–19th century,1700,1900,Silk,"Height: 114.2 cm.
Width: 248 cm.
repeat height: 37.5 cm.
repeat width: 24.1 cm.
loomed width: 73.3 cm.","Robert Lehman Collection, 1975",,,,,,Textiles-Woven,http://www.metmuseum.org/art/collection/search/461250,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1707,TRUE,461264,Robert Lehman Collection,1975,Teapot or winepot,Hexagonal teapot or winepot (pair with 1975.1.1706),Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,late 18th century,1771,1800,"Porcelain with reticulated ornamentation, painted in overglaze famille rose enamels.",Height with lid 4 15/16 in. (12.7 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461264,https://www.wikidata.org/wiki/Q20184163,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1678,TRUE,461337,Robert Lehman Collection,1975,Water coupe,Water coupe,Chinese,,,,,,,,,,,,,,,probably 18th century,1698,1802,"""Soft-paste"" porcelain painted in underglaze blue.",Height:  2 3/16 in. (5.5 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461337,https://www.wikidata.org/wiki/Q20188272,,"Metropolitan Museum of Art, New York, NY",Women|Deer,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300250308,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q685795,,,,,,,,,,,,,,,,
1975.1.1691,TRUE,461497,Robert Lehman Collection,1975,Vase,Small vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,probably late 18th century,1769,1805,Porcelain painted in underglaze blue.,Height: 13.5 cm.,"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461497,https://www.wikidata.org/wiki/Q20188285,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1706,TRUE,461499,Robert Lehman Collection,1975,Teapot or winepot,Hexagonal wine pot or teapot,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,late 18th century,1771,1800,"Porcelain with reticulated ornamentation, painted in overglaze famille rose enamels.",Height with lid 4 15/16 in. (12.7 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461499,https://www.wikidata.org/wiki/Q20184208,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
1975.1.1687,TRUE,461500,Robert Lehman Collection,1975,Vase,Small vase,Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,18th century,1700,1800,Porcelain with peach-bloom-type glaze.,Height:  4 5/16 in. (11 cm.),"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461500,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
1975.1.1721,TRUE,461528,Robert Lehman Collection,1975,Winepot or teapot,Peach-shaped wine pot or teapot (pair with 1975.1.1722),Chinese,,1406,Artist, ,Chinese, ,", Qing Dynasty",Chinese, ,          ,          ,,,,probably 18th century,1698,1802,Porcelain with relief decoration under aubergine glazes.,Height: 14 cm.,"Robert Lehman Collection, 1975",,,,,,Ceramics,http://www.metmuseum.org/art/collection/search/461528,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
89.4.1704,TRUE,502267,Musical Instruments,1889,Tonggu,Tonggu,Chinese (possibly Yunnan Province),,,,,,,,,,,,,,,before 1889,1889,1889,Bronze,H. 26.7 x Diam. 33cm (10 1/2 x 13in.),"The Crosby Brown Collection of Musical Instruments, 1889",,,Yunnan Province?,China,,Idiophone-Struck-gong,http://www.metmuseum.org/art/collection/search/502267,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
"65.149a, b",TRUE,503050,Musical Instruments,1965,Dizi,Dizi,probably Chinese,Qing dynasty (1644-1911),,,,,,,,,,,,,,late 18th–early 19th century,1790,1805,Jade,21 7/16 × 3/4 × 3/4 in. (54.5 × 1.9 × 1.9 cm),"Gift of Rolf Jacoby, 1965",,,,China or Korea,,Aerophone-Blow Hole-side-blown flute (transverse),http://www.metmuseum.org/art/collection/search/503050,https://www.wikidata.org/wiki/Q29385595,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
